workload_id,algorithm,arrival_pattern,burst_pattern,n_processes,arrival_mean,arrival_std,arrival_range,burst_mean,burst_std,burst_min,burst_max,burst_sum,burst_coefficient_of_variation,workload_density,short_job_ratio,arrival_clustering_score,burst_variability_index,priority_mean,priority_std,priority_min,priority_max,priority_span,algo_FCFS,algo_SJF_NP,algo_SRTF,algo_PRIORITY,algo_RR,is_preemptive,rr_quantum,avg_waiting,avg_turnaround,avg_response,cost
141,SJF_NP,tight,medium,8,15.75,0.82915619758885,2.0,6.75,1.5612494995995996,5.0,9.0,54.0,0.23129622212863754,18.0,0.0,0.7236146008037168,0.3122498999199199,6.375,2.496873044429772,2.0,10.0,8.0,0,1,0,0,0,0,0,19.75,26.5,19.75,21.775
141,SRTF,tight,medium,8,15.75,0.82915619758885,2.0,6.75,1.5612494995995996,5.0,9.0,54.0,0.23129622212863754,18.0,0.0,0.7236146008037168,0.3122498999199199,6.375,2.496873044429772,2.0,10.0,8.0,0,0,1,0,0,1,0,19.75,26.5,19.75,21.775
141,PRIORITY,tight,medium,8,15.75,0.82915619758885,2.0,6.75,1.5612494995995996,5.0,9.0,54.0,0.23129622212863754,18.0,0.0,0.7236146008037168,0.3122498999199199,6.375,2.496873044429772,2.0,10.0,8.0,0,0,0,1,0,0,0,23.5,30.25,23.5,25.525
141,RR,tight,medium,8,15.75,0.82915619758885,2.0,6.75,1.5612494995995996,5.0,9.0,54.0,0.23129622212863754,18.0,0.0,0.7236146008037168,0.3122498999199199,6.375,2.496873044429772,2.0,10.0,8.0,0,0,0,0,1,1,2,38.625,45.375,6.25,34.175
142,FCFS,clustered,short,6,10.333333333333334,0.74535599249993,2.0,1.8333333333333333,0.6871842709362768,1.0,3.0,11.0,0.3748277839426085,3.6666666666666665,1.0,0.7515480025000233,0.2290614236454256,6.0,2.516611478423583,2.0,10.0,8.0,1,0,0,0,0,0,0,4.0,5.833333333333333,4.0,4.55
142,SJF_NP,clustered,short,6,10.333333333333334,0.74535599249993,2.0,1.8333333333333333,0.6871842709362768,1.0,3.0,11.0,0.3748277839426085,3.6666666666666665,1.0,0.7515480025000233,0.2290614236454256,6.0,2.516611478423583,2.0,10.0,8.0,0,1,0,0,0,0,0,3.3333333333333335,5.166666666666667,3.3333333333333335,3.8833333333333337
142,SRTF,clustered,short,6,10.333333333333334,0.74535599249993,2.0,1.8333333333333333,0.6871842709362768,1.0,3.0,11.0,0.3748277839426085,3.6666666666666665,1.0,0.7515480025000233,0.2290614236454256,6.0,2.516611478423583,2.0,10.0,8.0,0,0,1,0,0,1,0,3.0,4.833333333333333,2.6666666666666665,3.4833333333333334
142,PRIORITY,clustered,short,6,10.333333333333334,0.74535599249993,2.0,1.8333333333333333,0.6871842709362768,1.0,3.0,11.0,0.3748277839426085,3.6666666666666665,1.0,0.7515480025000233,0.2290614236454256,6.0,2.516611478423583,2.0,10.0,8.0,0,0,0,1,0,0,0,4.0,5.833333333333333,4.0,4.55
142,RR,clustered,short,6,10.333333333333334,0.74535599249993,2.0,1.8333333333333333,0.6871842709362768,1.0,3.0,11.0,0.3748277839426085,3.6666666666666665,1.0,0.7515480025000233,0.2290614236454256,6.0,2.516611478423583,2.0,10.0,8.0,0,0,0,0,1,1,2,4.5,6.333333333333333,3.1666666666666665,4.783333333333333
143,FCFS,tight,short,7,3.7142857142857144,0.880630571852711,2.0,3.0,0.9258200997725514,2.0,4.0,21.0,0.3086066998213149,7.0,1.0,0.7064564760490963,0.3086066999241838,4.0,3.0237157840738176,1.0,10.0,9.0,1,0,0,0,0,0,0,8.714285714285714,11.714285714285714,8.714285714285714,9.614285714285714
143,SJF_NP,tight,short,7,3.7142857142857144,0.880630571852711,2.0,3.0,0.9258200997725514,2.0,4.0,21.0,0.3086066998213149,7.0,1.0,0.7064564760490963,0.3086066999241838,4.0,3.0237157840738176,1.0,10.0,9.0,0,1,0,0,0,0,0,6.571428571428571,9.571428571428571,6.571428571428571,7.471428571428571
143,SRTF,tight,short,7,3.7142857142857144,0.880630571852711,2.0,3.0,0.9258200997725514,2.0,4.0,21.0,0.3086066998213149,7.0,1.0,0.7064564760490963,0.3086066999241838,4.0,3.0237157840738176,1.0,10.0,9.0,0,0,1,0,0,1,0,6.571428571428571,9.571428571428571,6.571428571428571,7.471428571428571
143,PRIORITY,tight,short,7,3.7142857142857144,0.880630571852711,2.0,3.0,0.9258200997725514,2.0,4.0,21.0,0.3086066998213149,7.0,1.0,0.7064564760490963,0.3086066999241838,4.0,3.0237157840738176,1.0,10.0,9.0,0,0,0,1,0,0,0,8.857142857142858,11.857142857142858,8.857142857142858,9.757142857142858
143,RR,tight,short,7,3.7142857142857144,0.880630571852711,2.0,3.0,0.9258200997725514,2.0,4.0,21.0,0.3086066998213149,7.0,1.0,0.7064564760490963,0.3086066999241838,4.0,3.0237157840738176,1.0,10.0,9.0,0,0,0,0,1,1,2,10.428571428571429,13.428571428571429,5.285714285714286,10.3
144,FCFS,tight,medium,8,10.25,0.82915619758885,2.0,7.625,1.4947825928876748,5.0,10.0,61.0,0.19603706133660823,20.333333333333332,0.0,0.7236146008037168,0.2491304321479458,3.0,2.3979157616563596,1.0,9.0,8.0,1,0,0,0,0,0,0,25.75,33.375,25.75,28.0375
144,SJF_NP,tight,medium,8,10.25,0.82915619758885,2.0,7.625,1.4947825928876748,5.0,10.0,61.0,0.19603706133660823,20.333333333333332,0.0,0.7236146008037168,0.2491304321479458,3.0,2.3979157616563596,1.0,9.0,8.0,0,1,0,0,0,0,0,22.5,30.125,22.5,24.7875
144,SRTF,tight,medium,8,10.25,0.82915619758885,2.0,7.625,1.4947825928876748,5.0,10.0,61.0,0.19603706133660823,20.333333333333332,0.0,0.7236146008037168,0.2491304321479458,3.0,2.3979157616563596,1.0,9.0,8.0,0,0,1,0,0,1,0,22.375,30.0,21.75,24.5375
144,PRIORITY,tight,medium,8,10.25,0.82915619758885,2.0,7.625,1.4947825928876748,5.0,10.0,61.0,0.19603706133660823,20.333333333333332,0.0,0.7236146008037168,0.2491304321479458,3.0,2.3979157616563596,1.0,9.0,8.0,0,0,0,1,0,0,0,23.25,30.875,23.25,25.5375
144,RR,tight,medium,8,10.25,0.82915619758885,2.0,7.625,1.4947825928876748,5.0,10.0,61.0,0.19603706133660823,20.333333333333332,0.0,0.7236146008037168,0.2491304321479458,3.0,2.3979157616563596,1.0,9.0,8.0,0,0,0,0,1,1,2,45.125,52.75,5.75,39.5375
145,FCFS,mixed,mixed,8,10.625,6.799586384479573,19.0,8.125,6.392133837772798,1.0,20.0,65.0,0.7867241645521321,3.25,0.5,0.6600206807760214,0.3196066918886399,7.5,2.8284271247461903,2.0,10.0,8.0,1,0,0,0,0,0,0,21.125,29.25,21.125,23.5625
145,SJF_NP,mixed,mixed,8,10.625,6.799586384479573,19.0,8.125,6.392133837772798,1.0,20.0,65.0,0.7867241645521321,3.25,0.5,0.6600206807760214,0.3196066918886399,7.5,2.8284271247461903,2.0,10.0,8.0,0,1,0,0,0,0,0,11.5,19.625,11.5,13.9375
145,SRTF,mixed,mixed,8,10.625,6.799586384479573,19.0,8.125,6.392133837772798,1.0,20.0,65.0,0.7867241645521321,3.25,0.5,0.6600206807760214,0.3196066918886399,7.5,2.8284271247461903,2.0,10.0,8.0,0,0,1,0,0,1,0,9.0,17.125,8.625,11.362499999999999
145,PRIORITY,mixed,mixed,8,10.625,6.799586384479573,19.0,8.125,6.392133837772798,1.0,20.0,65.0,0.7867241645521321,3.25,0.5,0.6600206807760214,0.3196066918886399,7.5,2.8284271247461903,2.0,10.0,8.0,0,0,0,1,0,0,0,22.0,30.125,22.0,24.4375
145,RR,mixed,mixed,8,10.625,6.799586384479573,19.0,8.125,6.392133837772798,1.0,20.0,65.0,0.7867241645521321,3.25,0.5,0.6600206807760214,0.3196066918886399,7.5,2.8284271247461903,2.0,10.0,8.0,0,0,0,0,1,1,2,19.0,27.125,2.875,18.2125
146,FCFS,ordered,short,9,9.444444444444445,6.929984946450078,18.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.368421052631579,1.0,0.635263950186838,0.21872244094477253,7.333333333333333,2.0548046676563256,3.0,10.0,7.0,1,0,0,0,0,0,0,2.2222222222222223,5.111111111111111,2.2222222222222223,3.088888888888889
146,SJF_NP,ordered,short,9,9.444444444444445,6.929984946450078,18.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.368421052631579,1.0,0.635263950186838,0.21872244094477253,7.333333333333333,2.0548046676563256,3.0,10.0,7.0,0,1,0,0,0,0,0,2.2222222222222223,5.111111111111111,2.2222222222222223,3.088888888888889
146,SRTF,ordered,short,9,9.444444444444445,6.929984946450078,18.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.368421052631579,1.0,0.635263950186838,0.21872244094477253,7.333333333333333,2.0548046676563256,3.0,10.0,7.0,0,0,1,0,0,1,0,2.111111111111111,5.0,2.0,2.9555555555555553
146,PRIORITY,ordered,short,9,9.444444444444445,6.929984946450078,18.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.368421052631579,1.0,0.635263950186838,0.21872244094477253,7.333333333333333,2.0548046676563256,3.0,10.0,7.0,0,0,0,1,0,0,0,2.7777777777777777,5.666666666666667,2.7777777777777777,3.644444444444444
146,RR,ordered,short,9,9.444444444444445,6.929984946450078,18.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.368421052631579,1.0,0.635263950186838,0.21872244094477253,7.333333333333333,2.0548046676563256,3.0,10.0,7.0,0,0,0,0,1,1,2,3.3333333333333335,6.222222222222222,1.5555555555555556,3.844444444444444
147,FCFS,tight,short,8,8.75,0.82915619758885,2.0,2.5,1.224744871391589,1.0,4.0,20.0,0.4898979483606764,6.666666666666667,1.0,0.7236146008037168,0.30618621784789724,6.0,2.8284271247461903,1.0,9.0,8.0,1,0,0,0,0,0,0,7.0,9.5,7.0,7.75
147,SJF_NP,tight,short,8,8.75,0.82915619758885,2.0,2.5,1.224744871391589,1.0,4.0,20.0,0.4898979483606764,6.666666666666667,1.0,0.7236146008037168,0.30618621784789724,6.0,2.8284271247461903,1.0,9.0,8.0,0,1,0,0,0,0,0,5.375,7.875,5.375,6.125
147,SRTF,tight,short,8,8.75,0.82915619758885,2.0,2.5,1.224744871391589,1.0,4.0,20.0,0.4898979483606764,6.666666666666667,1.0,0.7236146008037168,0.30618621784789724,6.0,2.8284271247461903,1.0,9.0,8.0,0,0,1,0,0,1,0,5.375,7.875,5.375,6.125
147,PRIORITY,tight,short,8,8.75,0.82915619758885,2.0,2.5,1.224744871391589,1.0,4.0,20.0,0.4898979483606764,6.666666666666667,1.0,0.7236146008037168,0.30618621784789724,6.0,2.8284271247461903,1.0,9.0,8.0,0,0,0,1,0,0,0,5.625,8.125,5.625,6.375
147,RR,tight,short,8,8.75,0.82915619758885,2.0,2.5,1.224744871391589,1.0,4.0,20.0,0.4898979483606764,6.666666666666667,1.0,0.7236146008037168,0.30618621784789724,6.0,2.8284271247461903,1.0,9.0,8.0,0,0,0,0,1,1,2,9.25,11.75,4.5,9.05
148,FCFS,tight,short,9,18.444444444444443,0.4969039949999533,1.0,2.888888888888889,1.1967032904743342,1.0,4.0,26.0,0.4142434465592622,13.0,1.0,0.7515480025000234,0.29917582261858355,5.444444444444445,2.586765939293959,1.0,9.0,8.0,1,0,0,0,0,0,0,10.666666666666666,13.555555555555555,10.666666666666666,11.533333333333331
148,SJF_NP,tight,short,9,18.444444444444443,0.4969039949999533,1.0,2.888888888888889,1.1967032904743342,1.0,4.0,26.0,0.4142434465592622,13.0,1.0,0.7515480025000234,0.29917582261858355,5.444444444444445,2.586765939293959,1.0,9.0,8.0,0,1,0,0,0,0,0,8.222222222222221,11.11111111111111,8.222222222222221,9.088888888888889
148,SRTF,tight,short,9,18.444444444444443,0.4969039949999533,1.0,2.888888888888889,1.1967032904743342,1.0,4.0,26.0,0.4142434465592622,13.0,1.0,0.7515480025000234,0.29917582261858355,5.444444444444445,2.586765939293959,1.0,9.0,8.0,0,0,1,0,0,1,0,8.222222222222221,11.11111111111111,8.222222222222221,9.088888888888889
148,PRIORITY,tight,short,9,18.444444444444443,0.4969039949999533,1.0,2.888888888888889,1.1967032904743342,1.0,4.0,26.0,0.4142434465592622,13.0,1.0,0.7515480025000234,0.29917582261858355,5.444444444444445,2.586765939293959,1.0,9.0,8.0,0,0,0,1,0,0,0,11.777777777777779,14.666666666666666,11.777777777777779,12.644444444444444
148,RR,tight,short,9,18.444444444444443,0.4969039949999533,1.0,2.888888888888889,1.1967032904743342,1.0,4.0,26.0,0.4142434465592622,13.0,1.0,0.7515480025000234,0.29917582261858355,5.444444444444445,2.586765939293959,1.0,9.0,8.0,0,0,0,0,1,1,2,13.777777777777779,16.666666666666668,6.555555555555555,13.200000000000001
149,FCFS,clustered,mixed,10,10.1,1.0440306508910548,3.0,11.5,5.852349955359813,4.0,19.0,115.0,0.5088999960739924,28.75,0.2,0.7389923372772362,0.3657718722099883,6.0,2.8635642126552705,1.0,10.0,9.0,1,0,0,0,0,0,0,46.0,57.5,46.0,49.45
149,SJF_NP,clustered,mixed,10,10.1,1.0440306508910548,3.0,11.5,5.852349955359813,4.0,19.0,115.0,0.5088999960739924,28.75,0.2,0.7389923372772362,0.3657718722099883,6.0,2.8635642126552705,1.0,10.0,9.0,0,1,0,0,0,0,0,40.7,52.2,40.7,44.150000000000006
149,SRTF,clustered,mixed,10,10.1,1.0440306508910548,3.0,11.5,5.852349955359813,4.0,19.0,115.0,0.5088999960739924,28.75,0.2,0.7389923372772362,0.3657718722099883,6.0,2.8635642126552705,1.0,10.0,9.0,0,0,1,0,0,1,0,34.3,45.8,27.1,36.309999999999995
149,PRIORITY,clustered,mixed,10,10.1,1.0440306508910548,3.0,11.5,5.852349955359813,4.0,19.0,115.0,0.5088999960739924,28.75,0.2,0.7389923372772362,0.3657718722099883,6.0,2.8635642126552705,1.0,10.0,9.0,0,0,0,1,0,0,0,43.5,55.0,43.5,46.95
149,RR,clustered,mixed,10,10.1,1.0440306508910548,3.0,11.5,5.852349955359813,4.0,19.0,115.0,0.5088999960739924,28.75,0.2,0.7389923372772362,0.3657718722099883,6.0,2.8635642126552705,1.0,10.0,9.0,0,0,0,0,1,1,2,65.5,77.0,7.9,57.42999999999999
150,FCFS,scattered,medium,5,10.0,6.0,16.0,8.2,0.9797958971132713,7.0,10.0,41.0,0.11948730451143709,2.411764705882353,0.0,0.6470588235294117,0.24494897427831783,3.4,1.624807680927192,1.0,6.0,5.0,1,0,0,0,0,0,0,8.6,16.8,8.6,11.06
150,SJF_NP,scattered,medium,5,10.0,6.0,16.0,8.2,0.9797958971132713,7.0,10.0,41.0,0.11948730451143709,2.411764705882353,0.0,0.6470588235294117,0.24494897427831783,3.4,1.624807680927192,1.0,6.0,5.0,0,1,0,0,0,0,0,8.2,16.4,8.2,10.66
150,SRTF,scattered,medium,5,10.0,6.0,16.0,8.2,0.9797958971132713,7.0,10.0,41.0,0.11948730451143709,2.411764705882353,0.0,0.6470588235294117,0.24494897427831783,3.4,1.624807680927192,1.0,6.0,5.0,0,0,1,0,0,1,0,8.2,16.4,8.2,10.66
150,PRIORITY,scattered,medium,5,10.0,6.0,16.0,8.2,0.9797958971132713,7.0,10.0,41.0,0.11948730451143709,2.411764705882353,0.0,0.6470588235294117,0.24494897427831783,3.4,1.624807680927192,1.0,6.0,5.0,0,0,0,1,0,0,0,9.0,17.2,9.0,11.46
150,RR,scattered,medium,5,10.0,6.0,16.0,8.2,0.9797958971132713,7.0,10.0,41.0,0.11948730451143709,2.411764705882353,0.0,0.6470588235294117,0.24494897427831783,3.4,1.624807680927192,1.0,6.0,5.0,0,0,0,0,1,1,2,15.0,23.2,2.2,14.9
151,FCFS,ordered,medium,12,10.583333333333334,5.950606878480734,18.0,7.583333333333333,1.6051133570215186,5.0,10.0,91.0,0.2116632997991018,4.7894736842105265,0.0,0.6868101642904877,0.26751889283691976,5.0,2.972092416687835,1.0,10.0,9.0,1,0,0,0,0,0,0,33.166666666666664,40.75,33.166666666666664,35.44166666666666
151,SJF_NP,ordered,medium,12,10.583333333333334,5.950606878480734,18.0,7.583333333333333,1.6051133570215186,5.0,10.0,91.0,0.2116632997991018,4.7894736842105265,0.0,0.6868101642904877,0.26751889283691976,5.0,2.972092416687835,1.0,10.0,9.0,0,1,0,0,0,0,0,27.833333333333332,35.416666666666664,27.833333333333332,30.10833333333333
151,SRTF,ordered,medium,12,10.583333333333334,5.950606878480734,18.0,7.583333333333333,1.6051133570215186,5.0,10.0,91.0,0.2116632997991018,4.7894736842105265,0.0,0.6868101642904877,0.26751889283691976,5.0,2.972092416687835,1.0,10.0,9.0,0,0,1,0,0,1,0,27.833333333333332,35.416666666666664,27.833333333333332,30.10833333333333
151,PRIORITY,ordered,medium,12,10.583333333333334,5.950606878480734,18.0,7.583333333333333,1.6051133570215186,5.0,10.0,91.0,0.2116632997991018,4.7894736842105265,0.0,0.6868101642904877,0.26751889283691976,5.0,2.972092416687835,1.0,10.0,9.0,0,0,0,1,0,0,0,32.5,40.083333333333336,32.5,34.775
151,RR,ordered,medium,12,10.583333333333334,5.950606878480734,18.0,7.583333333333333,1.6051133570215186,5.0,10.0,91.0,0.2116632997991018,4.7894736842105265,0.0,0.6868101642904877,0.26751889283691976,5.0,2.972092416687835,1.0,10.0,9.0,0,0,0,0,1,1,2,57.916666666666664,65.5,9.083333333333334,50.425000000000004
152,FCFS,clustered,medium,8,11.25,2.817356917396161,7.0,7.625,1.2183492931011204,6.0,10.0,61.0,0.15978351382837205,7.625,0.0,0.6478303853254799,0.24366985862022408,5.75,2.222048604328897,3.0,9.0,6.0,1,0,0,0,0,0,0,21.25,28.875,21.25,23.5375
152,SJF_NP,clustered,medium,8,11.25,2.817356917396161,7.0,7.625,1.2183492931011204,6.0,10.0,61.0,0.15978351382837205,7.625,0.0,0.6478303853254799,0.24366985862022408,5.75,2.222048604328897,3.0,9.0,6.0,0,1,0,0,0,0,0,19.875,27.5,19.875,22.1625
152,SRTF,clustered,medium,8,11.25,2.817356917396161,7.0,7.625,1.2183492931011204,6.0,10.0,61.0,0.15978351382837205,7.625,0.0,0.6478303853254799,0.24366985862022408,5.75,2.222048604328897,3.0,9.0,6.0,0,0,1,0,0,1,0,19.875,27.5,19.875,22.1625
152,PRIORITY,clustered,medium,8,11.25,2.817356917396161,7.0,7.625,1.2183492931011204,6.0,10.0,61.0,0.15978351382837205,7.625,0.0,0.6478303853254799,0.24366985862022408,5.75,2.222048604328897,3.0,9.0,6.0,0,0,0,1,0,0,0,21.5,29.125,21.5,23.787499999999998
152,RR,clustered,medium,8,11.25,2.817356917396161,7.0,7.625,1.2183492931011204,6.0,10.0,61.0,0.15978351382837205,7.625,0.0,0.6478303853254799,0.24366985862022408,5.75,2.222048604328897,3.0,9.0,6.0,0,0,0,0,1,1,2,38.75,46.375,5.75,34.4375
153,FCFS,clustered,mixed,8,15.375,4.688749833377763,10.0,7.5,5.916079783099616,2.0,19.0,60.0,0.7888106376414408,5.454545454545454,0.5,0.5737500151474761,0.32867109906108977,5.125,3.018174116912409,1.0,10.0,9.0,1,0,0,0,0,0,0,21.0,28.5,21.0,23.249999999999996
153,SJF_NP,clustered,mixed,8,15.375,4.688749833377763,10.0,7.5,5.916079783099616,2.0,19.0,60.0,0.7888106376414408,5.454545454545454,0.5,0.5737500151474761,0.32867109906108977,5.125,3.018174116912409,1.0,10.0,9.0,0,1,0,0,0,0,0,10.375,17.875,10.375,12.625
153,SRTF,clustered,mixed,8,15.375,4.688749833377763,10.0,7.5,5.916079783099616,2.0,19.0,60.0,0.7888106376414408,5.454545454545454,0.5,0.5737500151474761,0.32867109906108977,5.125,3.018174116912409,1.0,10.0,9.0,0,0,1,0,0,1,0,9.875,17.375,9.5,12.049999999999999
153,PRIORITY,clustered,mixed,8,15.375,4.688749833377763,10.0,7.5,5.916079783099616,2.0,19.0,60.0,0.7888106376414408,5.454545454545454,0.5,0.5737500151474761,0.32867109906108977,5.125,3.018174116912409,1.0,10.0,9.0,0,0,0,1,0,0,0,29.25,36.75,29.25,31.5
153,RR,clustered,mixed,8,15.375,4.688749833377763,10.0,7.5,5.916079783099616,2.0,19.0,60.0,0.7888106376414408,5.454545454545454,0.5,0.5737500151474761,0.32867109906108977,5.125,3.018174116912409,1.0,10.0,9.0,0,0,0,0,1,1,2,21.0,28.5,5.0,20.049999999999997
154,FCFS,mixed,mixed,8,11.5,5.979130371550699,16.0,12.5,4.123105625617661,5.0,19.0,100.0,0.329848450023025,5.882352941176471,0.0,0.6482864487323119,0.2748737083745107,5.125,3.0998991919093113,2.0,10.0,8.0,1,0,0,0,0,0,0,33.75,46.25,33.75,37.5
154,SJF_NP,mixed,mixed,8,11.5,5.979130371550699,16.0,12.5,4.123105625617661,5.0,19.0,100.0,0.329848450023025,5.882352941176471,0.0,0.6482864487323119,0.2748737083745107,5.125,3.0998991919093113,2.0,10.0,8.0,0,1,0,0,0,0,0,27.125,39.625,27.125,30.875
154,SRTF,mixed,mixed,8,11.5,5.979130371550699,16.0,12.5,4.123105625617661,5.0,19.0,100.0,0.329848450023025,5.882352941176471,0.0,0.6482864487323119,0.2748737083745107,5.125,3.0998991919093113,2.0,10.0,8.0,0,0,1,0,0,1,0,27.125,39.625,27.125,30.875
154,PRIORITY,mixed,mixed,8,11.5,5.979130371550699,16.0,12.5,4.123105625617661,5.0,19.0,100.0,0.329848450023025,5.882352941176471,0.0,0.6482864487323119,0.2748737083745107,5.125,3.0998991919093113,2.0,10.0,8.0,0,0,0,1,0,0,0,41.0,53.5,41.0,44.75
154,RR,mixed,mixed,8,11.5,5.979130371550699,16.0,12.5,4.123105625617661,5.0,19.0,100.0,0.329848450023025,5.882352941176471,0.0,0.6482864487323119,0.2748737083745107,5.125,3.0998991919093113,2.0,10.0,8.0,0,0,0,0,1,1,2,58.125,70.625,5.25,51.3
155,FCFS,ordered,medium,12,8.333333333333334,6.182412330330469,18.0,8.0,1.6832508230603465,5.0,10.0,96.0,0.2104063528562425,5.052631578947368,0.0,0.674609877351028,0.28054180384339106,6.333333333333333,2.094967514996089,3.0,10.0,7.0,1,0,0,0,0,0,0,34.75,42.75,34.75,37.15
155,SJF_NP,ordered,medium,12,8.333333333333334,6.182412330330469,18.0,8.0,1.6832508230603465,5.0,10.0,96.0,0.2104063528562425,5.052631578947368,0.0,0.674609877351028,0.28054180384339106,6.333333333333333,2.094967514996089,3.0,10.0,7.0,0,1,0,0,0,0,0,30.75,38.75,30.75,33.15
155,SRTF,ordered,medium,12,8.333333333333334,6.182412330330469,18.0,8.0,1.6832508230603465,5.0,10.0,96.0,0.2104063528562425,5.052631578947368,0.0,0.674609877351028,0.28054180384339106,6.333333333333333,2.094967514996089,3.0,10.0,7.0,0,0,1,0,0,1,0,30.75,38.75,30.75,33.15
155,PRIORITY,ordered,medium,12,8.333333333333334,6.182412330330469,18.0,8.0,1.6832508230603465,5.0,10.0,96.0,0.2104063528562425,5.052631578947368,0.0,0.674609877351028,0.28054180384339106,6.333333333333333,2.094967514996089,3.0,10.0,7.0,0,0,0,1,0,0,0,35.5,43.5,35.5,37.9
155,RR,ordered,medium,12,8.333333333333334,6.182412330330469,18.0,8.0,1.6832508230603465,5.0,10.0,96.0,0.2104063528562425,5.052631578947368,0.0,0.674609877351028,0.28054180384339106,6.333333333333333,2.094967514996089,3.0,10.0,7.0,0,0,0,0,1,1,2,60.583333333333336,68.58333333333333,9.583333333333334,52.78333333333333
156,FCFS,ordered,medium,6,8.0,6.191391873668904,16.0,7.0,1.4142135623730951,5.0,9.0,42.0,0.20203050888158067,2.4705882352941178,0.0,0.6358004780194763,0.282842712474619,7.0,1.4142135623730951,5.0,9.0,4.0,1,0,0,0,0,0,0,11.666666666666666,18.666666666666668,11.666666666666666,13.766666666666667
156,SJF_NP,ordered,medium,6,8.0,6.191391873668904,16.0,7.0,1.4142135623730951,5.0,9.0,42.0,0.20203050888158067,2.4705882352941178,0.0,0.6358004780194763,0.282842712474619,7.0,1.4142135623730951,5.0,9.0,4.0,0,1,0,0,0,0,0,9.833333333333334,16.833333333333332,9.833333333333334,11.933333333333334
156,SRTF,ordered,medium,6,8.0,6.191391873668904,16.0,7.0,1.4142135623730951,5.0,9.0,42.0,0.20203050888158067,2.4705882352941178,0.0,0.6358004780194763,0.282842712474619,7.0,1.4142135623730951,5.0,9.0,4.0,0,0,1,0,0,1,0,9.833333333333334,16.833333333333332,9.833333333333334,11.933333333333334
156,PRIORITY,ordered,medium,6,8.0,6.191391873668904,16.0,7.0,1.4142135623730951,5.0,9.0,42.0,0.20203050888158067,2.4705882352941178,0.0,0.6358004780194763,0.282842712474619,7.0,1.4142135623730951,5.0,9.0,4.0,0,0,0,1,0,0,0,11.333333333333334,18.333333333333332,11.333333333333334,13.433333333333334
156,RR,ordered,medium,6,8.0,6.191391873668904,16.0,7.0,1.4142135623730951,5.0,9.0,42.0,0.20203050888158067,2.4705882352941178,0.0,0.6358004780194763,0.282842712474619,7.0,1.4142135623730951,5.0,9.0,4.0,0,0,0,0,1,1,2,20.666666666666668,27.666666666666668,3.3333333333333335,19.3
157,FCFS,scattered,short,11,8.636363636363637,4.734260569560559,16.0,3.0,0.9534625892455924,1.0,4.0,33.0,0.3178208629759238,1.9411764705882353,1.0,0.7215140841434966,0.2383656473113981,5.0,2.522624895547565,2.0,9.0,7.0,1,0,0,0,0,0,0,8.636363636363637,11.636363636363637,8.636363636363637,9.536363636363635
157,SJF_NP,scattered,short,11,8.636363636363637,4.734260569560559,16.0,3.0,0.9534625892455924,1.0,4.0,33.0,0.3178208629759238,1.9411764705882353,1.0,0.7215140841434966,0.2383656473113981,5.0,2.522624895547565,2.0,9.0,7.0,0,1,0,0,0,0,0,6.818181818181818,9.818181818181818,6.818181818181818,7.718181818181819
157,SRTF,scattered,short,11,8.636363636363637,4.734260569560559,16.0,3.0,0.9534625892455924,1.0,4.0,33.0,0.3178208629759238,1.9411764705882353,1.0,0.7215140841434966,0.2383656473113981,5.0,2.522624895547565,2.0,9.0,7.0,0,0,1,0,0,1,0,6.7272727272727275,9.727272727272727,6.636363636363637,7.6090909090909085
157,PRIORITY,scattered,short,11,8.636363636363637,4.734260569560559,16.0,3.0,0.9534625892455924,1.0,4.0,33.0,0.3178208629759238,1.9411764705882353,1.0,0.7215140841434966,0.2383656473113981,5.0,2.522624895547565,2.0,9.0,7.0,0,0,0,1,0,0,0,7.454545454545454,10.454545454545455,7.454545454545454,8.354545454545454
157,RR,scattered,short,11,8.636363636363637,4.734260569560559,16.0,3.0,0.9534625892455924,1.0,4.0,33.0,0.3178208629759238,1.9411764705882353,1.0,0.7215140841434966,0.2383656473113981,5.0,2.522624895547565,2.0,9.0,7.0,0,0,0,0,1,1,2,11.454545454545455,14.454545454545455,6.090909090909091,11.281818181818181
158,FCFS,mixed,mixed,5,9.8,3.059411708155671,7.0,3.8,3.9191835884530852,1.0,11.0,19.0,1.0313641019530846,2.375,0.6,0.6175735364805411,0.35628941713209866,3.0,3.03315017762062,1.0,9.0,8.0,1,0,0,0,0,0,0,5.6,9.4,5.6,6.739999999999999
158,SJF_NP,mixed,mixed,5,9.8,3.059411708155671,7.0,3.8,3.9191835884530852,1.0,11.0,19.0,1.0313641019530846,2.375,0.6,0.6175735364805411,0.35628941713209866,3.0,3.03315017762062,1.0,9.0,8.0,0,1,0,0,0,0,0,1.6,5.4,1.6,2.74
